,0,1,2,3,4,5,6
46,-8.125482571638374,-8.995316055812376,0.0,0.0019808786350599657,-0.0019732370475390895,0.05759752319443356,0.9983359693896912
47,-8.093226058123216,-8.990949697549306,0.0,0.0016336546157673546,-0.001354156727976235,0.06019089034703549,0.9981846292902851
48,-8.060061019046964,-8.986960180592439,0.0,0.0010321464835553154,-0.0014620047839235698,0.06121540202199848,0.9981229742726763
49,-8.033592387142782,-8.983719444560405,0.0,-0.0008561556091862325,-0.0017993412917259547,0.061704741130603744,0.998092457786599
50,-8.001915710012844,-8.980175148925108,0.0,-0.0030962485908135494,-0.0012920336234611162,0.0644722860320837,0.9979138581198164
51,-7.97114382161046,-8.977282328234317,0.0,-0.0032171273775989323,-0.00040635140469725016,0.07125056291389012,0.997453177976002
52,-7.940987423256218,-8.974119132574437,0.0,-0.0018739308540719993,0.00010261346921216352,0.08083483813508442,0.9967257430192644
53,-7.911998707540685,-8.97065204703677,0.0,-4.850962567214983e-05,-2.218344523725686e-05,0.09152041792862697,0.9958031985572652
54,-7.883431504677318,-8.966526352256672,0.0,-0.0009721831000277644,-0.000353179535378805,0.10203914072787137,0.994779846942907
55,-7.850955874527298,-8.96242083439869,0.0,-0.0008625692137895259,0.0005270996602468313,0.11215632917122215,0.9936900603141485
56,-7.823857554989151,-8.95668874088876,0.0,-0.0009827908488859365,-0.0022842217912953794,0.11900588591330254,0.9928904348269981
57,-7.795617453803957,-8.948528531320626,0.0,-0.0007560492625671121,-0.00470038059372153,0.12564465624874122,0.9920638866363004
58,-7.766380595461572,-8.939396605478294,0.0,0.0015371550442635855,-0.004004375570086776,0.13275094143662652,0.9911401463357002
59,-7.734462493862095,-8.931851722799346,0.0,0.0025720939422604295,-0.0029488907340605676,0.13953581114118951,0.9902092939300059
60,-7.701302294675051,-8.924017641133362,0.0,0.0008798273011901129,-0.0016378156930110866,0.1448095652919062,0.9894577976162727
61,-7.660947268125291,-8.913623128182211,0.0,0.000631489774790945,-0.000946925152367991,0.1494685843562874,0.9887658200220857
62,-7.627774699057305,-8.903581226953534,0.0,-8.306659344222786e-05,-0.0016010177535584749,0.15207008956341483,0.9883684119306266
63,-7.597556510007218,-8.89414495973545,0.0,-0.0020041460897149547,-0.0019821183094802125,0.15421158650069405,0.9880338259363378
64,-7.5730997680892385,-8.886121742706466,0.0,-0.0029902576100812694,-0.0018498680449193835,0.15605760190416837,0.987741697629275
65,-7.549716243028624,-8.878460678057337,0.0,-0.003961680128759187,-0.0022456438690959847,0.15696370190575637,0.9875938732384945
66,-7.525667008733909,-8.870112039933005,0.0,-0.0034090173713053756,-0.0020390295735679947,0.15840627716728475,0.987366027526247
67,-7.49998648725542,-8.860784704128209,0.0,-0.003353040845599791,-0.0022357727714826187,0.16225091870605013,0.9867413023767906
68,-7.472890972523323,-8.850341084900169,0.0,-0.0035212889855340654,-0.0028005823824638378,0.16904320555618357,0.9855983725217332
69,-7.438859726016556,-8.837068874848686,0.0,-0.0033967413666340955,-0.002928547382647771,0.17993897230536263,0.9836675515660795
70,-7.40935907774558,-8.827434535236367,0.0,-0.0016363646353091095,-0.0017025757288707556,0.19014569232493359,0.981753043915291
71,-7.3792379301693956,-8.819385427423777,0.0,0.0014092831686263923,0.00029745520104947694,0.20068211363845018,0.9796553550647075
72,-7.349486709697908,-8.809892980458857,0.0,0.002857029631509841,-5.830633037077063e-07,0.21114361527611103,0.9774508740133586
73,-7.321771619895316,-8.79809983591778,0.0,0.0037441685441859966,6.105547779773129e-05,0.2205632203225314,0.9753654921695228
74,-7.295265113742867,-8.78599149526653,0.0,0.0037520618364148377,0.0001058253114314059,0.22900940571672307,0.9734169727954471
75,-7.266854036435145,-8.772994779098358,0.0,0.0024398033919125588,0.00041710641984522476,0.23665999835925317,0.97158937754498
76,-7.231378212219388,-8.7554342505725,0.0,0.0012799333414027939,-0.0006097337940485619,0.24414754094503288,0.9697370613964569
77,-7.202411970645956,-8.739250598369853,0.0,-0.001599183963746693,-0.002273317364142972,0.24887681321323976,0.9685311592734815
78,-7.176229655908432,-8.723790459364094,0.0,-0.0032360954070962083,-0.0016084228952605074,0.25524457686442864,0.9668697671577102
79,-7.149586057664628,-8.709584756239426,0.0,-0.0036342493538610797,-0.00080100696246502,0.2647525675450509,0.9643091976113177
80,-7.122647822860637,-8.695976379217806,0.0,-0.00268136171666087,-0.0007639198944960185,0.27651903181244186,0.9610043973735234
81,-7.0962556247808015,-8.682396192590875,0.0,-0.0016086230157076247,-0.00031201950967740507,0.288445688099479,0.9574948563792063
82,-7.070545201437584,-8.669614886402291,0.0,-0.0004635403446027793,0.00043182494092814576,0.2993194209964346,0.9541527565709427
83,-7.0461876762208115,-8.655676678508081,0.0,-0.00044605501876746577,-0.00015486579638010822,0.3088928937906649,0.9510967128621224
84,-7.023494089926681,-8.640315487498908,0.0,-0.0012726175714714437,0.0007503907415927463,0.31593429188046324,0.9487799220958681
85,-6.999591188854041,-8.624432596329376,0.0,-0.002367768773946396,0.0026824713288262185,0.32179105883167214,0.9468039461655166
86,-6.974732184128918,-8.607219963068335,0.0,-0.0003590758845414694,0.0022172457809052303,0.3282543520172605,0.9445867007677932
87,-6.945155627208603,-8.581483039590402,0.0,0.00013107370811517855,0.0024678017151104474,0.3360608207366951,0.9418370440475129
88,-6.9195418193879465,-8.558912552079,0.0,2.085664825236327e-05,0.0029748475584413787,0.34088565026168494,0.9401000602556477
89,-6.893605601389978,-8.535450891998575,0.0,0.0005174411028665727,0.002167621105684682,0.34352397884712105,0.939141261808089
90,-6.867470708348722,-8.512754571703981,0.0,6.827310586470486e-05,0.0015791226110504675,0.3453155184399345,0.938485319243259
91,-6.843360610757143,-8.492263822019119,0.0,-0.001251200088213588,0.002165873633632055,0.34733840583290204,0.9377365170042172
92,-6.8229767471461775,-8.475837653840287,0.0,-0.0016005333304507181,0.00264965996590216,0.34976728584738653,0.9368315021102118
93,-6.8001686662270036,-8.456697170708884,0.0,-0.003271444239297224,0.002271471317921858,0.3519413107609229,0.9360135959752532
94,-6.7804216364179855,-8.440090954061768,0.0,-0.003900150055373896,0.001950851676074124,0.3542617364474217,0.9351361425463893
95,-6.7595761235883955,-8.422405352581182,0.0,-0.0038100048563399487,0.0008854766101670914,0.3586452670261757,0.9334657316869702
96,-6.737788210315346,-8.403870969394196,0.0,-0.00407813774466196,0.0006198820808860248,0.3654268532034508,0.9308309188550652
97,-6.714939694536206,-8.384078716406114,0.0,-0.003941830698055225,0.000831708630464107,0.3738481164492435,0.927481189059301
98,-6.691832248134669,-8.363920837437822,0.0,-0.0006930966566991944,0.0004071765858940025,0.3832634139399019,0.9236387331415804
99,-6.667734097078282,-8.335449166596694,0.0,0.0033935644502776437,0.0001309542137822863,0.39438281907977574,0.9189399646255487
100,-6.647536363502634,-8.311606860575974,0.0,0.004424076315702347,0.0009201237155231903,0.4028480409150948,0.915255722108292
101,-6.626431146468479,-8.288641601052856,0.0,0.004732031604317239,0.001658225454215038,0.4103865396043376,0.911897881495958
102,-6.604994880752179,-8.266589160368714,0.0,0.004537474283657393,0.0017887714704611733,0.417270060117498,0.9087694474140794
103,-6.584088729191163,-8.243125282445806,0.0,0.004588572644421497,0.0009879779709453368,0.4232782904465564,0.9059875593722334
104,-6.563777462651933,-8.217250532527217,0.0,0.0030546950673438905,-0.0002587128641365349,0.42847870034226027,0.9035466812836552
105,-6.543741605012411,-8.191335322699185,0.0,0.00014688708615202096,-0.0015116588179488245,0.43343448946081076,0.9011837973785638
106,-6.525624189335816,-8.167155052415302,0.0,-0.001978765153077242,-0.000632435250036751,0.4399524736440477,0.8980186554012155
107,-6.505462835052693,-8.14365646942816,0.0,-0.001464464330851088,-0.0017241475278046137,0.4494117699907468,0.8933218589362459
108,-6.4892246810143135,-8.11793488847889,0.0,-0.0012094282336313474,-0.0012522425926736525,0.4596993413010996,0.8880729051036135
109,-6.485988614116283,-8.112891440833573,0.0,-0.001039177854595675,-0.001093162980067278,0.4617743649496966,0.8869961448503539
110,-6.469407886605941,-8.088148617210836,0.0,6.1286218502956276e-06,-0.0005018843387558902,0.47162761240378215,0.8817976770738616
111,-6.450803103112194,-8.057561441261809,0.0,-0.0004941499964097922,0.00046841969628561887,0.48174493207510133,0.8763112214383226
112,-6.433378016946707,-8.034258209785879,0.0,-0.0005036944133251382,0.00018207332212782066,0.4884105395889894,0.8726138080271453
113,-6.4177688828113,-8.01057380238547,0.0,6.910000732453678e-05,-6.468097000740133e-05,0.4926712855508439,0.8702154879311446
114,-6.402689314401805,-7.985825183889981,0.0,-0.0005623501781252093,-0.00020896471882863557,0.4959065699447301,0.8683756756045597
115,-6.387037585035918,-7.959151228980335,0.0,-0.0007424708524964112,0.0010883346589772188,0.49886558242317236,0.8666783687956521
116,-6.3684217186496195,-7.923946816563788,0.0,0.0008917836558858309,0.0028880477649637533,0.5012780920294809,0.8652809591995549
117,-6.352674953222761,-7.8942701704584675,0.0,0.0007211664806070397,0.004496545588243907,0.5025470692136593,0.8645378558637218
118,-6.3361164244340005,-7.86528207896317,0.0,-0.00018061954003321433,0.005635173075776405,0.5034716982495829,0.863993322464166
119,-6.319940724900985,-7.837033654928969,0.0,-0.0022196633396134907,0.005674743678022192,0.5047806050820615,0.8632261645199568
120,-6.304714869934413,-7.810833773988709,0.0,-0.002611326547138444,0.004280231742142584,0.5081092193635977,0.8612780513792356
121,-6.293033057281802,-7.789895478324851,0.0,-0.0017476213731936533,0.0015733999588099486,0.5121145405828598,0.8589139465369694
122,-6.280672410021218,-7.764207264871197,0.0,-0.0013228831111971812,0.0019797264223416406,0.5162547914160441,0.8564317375036632
123,-6.266969517770506,-7.739020312242934,0.0,-0.0017146578771935093,0.0022406615162965902,0.5181015769492693,0.8553144423818727
124,-6.253656843325302,-7.713735947894231,0.0,-0.0026148652025313377,0.0016609886334492169,0.5186819245879899,0.8549616744056022
125,-6.239840547293135,-7.6881905248622955,0.0,-0.0036483175436286853,0.0021022129108438604,0.5190842429489901,0.8547127115013864
126,-6.22290605021158,-7.656523604478721,0.0,-0.0024104098858664068,0.002401640449131591,0.5205994404306651,0.8537942636669642
127,-6.208816533135484,-7.628857200915531,0.0,-0.0015254103597284506,0.0025947726576919686,0.5220252018833518,0.8529247498324428
128,-6.200234636767685,-7.611897323419788,0.0,-0.0005340766602050465,0.0025883165718431776,0.5224476766607772,0.8526672507673794
129,-6.1863552659319225,-7.583617328551957,0.0,-2.614261487598272e-05,0.0030017291593624983,0.5221890426275175,0.852824479420223
130,-6.172544957840874,-7.555959821630392,0.0,-0.00020542228953400577,0.003672654449979231,0.5210411355341927,0.8535236402655834
131,-6.158630074950009,-7.528767643908718,0.0,-0.0002452785268651194,0.00330067782348886,0.5200245596097844,0.8541448956512002
132,-6.144798041926583,-7.502084145168093,0.0,-0.00018263104200079745,0.0029210631034029986,0.5200014409192436,0.8541603687119644
133,-6.130955834694627,-7.47528639131289,0.0,-0.00021116010625808022,0.0028958888966908137,0.5204787556955189,0.8538696821579697
134,-6.114409853079525,-7.443195708492769,0.0,-0.00010739790146484681,0.0024877964984398437,0.520897806109297,0.8536154139451759
135,-6.100736866759771,-7.416591554050085,0.0,5.7689761998358654e-05,0.0024904125280742033,0.5208532946544655,0.8536425715514192
136,-6.098005617983295,-7.411272368672773,0.0,5.7608129195535226e-05,0.0025655499101676473,0.5208063499587374,0.8536709907672975
137,-6.084261248839886,-7.384515694587151,0.0,0.0001465181070092455,0.0030098162165973657,0.5201475116649451,0.8540711244665473
138,-6.07074530167921,-7.358092809857827,0.0,0.0001404523082252368,0.003415868519858655,0.518394530100367,0.8551347398377779
139,-6.056873610718085,-7.332145493150345,0.0,-0.0008074070398474903,0.0035540254997133724,0.51602646663643,0.8565648852990302
140,-6.043315674301592,-7.306687648813612,0.0,-0.0022686479626227943,0.003633276498925261,0.5144640128330306,0.8575012723244435
141,-6.027075936435498,-7.277371581297982,0.0,-0.003950073497164784,0.003490092378328195,0.5146558749280754,0.8573806310948335
142,-6.013763701250096,-7.2532007792892355,0.0,-0.003978076822188345,0.003883967226851015,0.5158572996974959,0.8566564866106983
143,-6.0003989727084175,-7.228209986790226,0.0,-0.0024290002608234446,0.0036015837180909133,0.5166383195740002,0.8561927208871888
144,-5.986241211825862,-7.201467504629032,0.0,-0.0006895100639993367,0.003138629280384875,0.5163669612244587,0.8563613927180104
145,-5.971604368948601,-7.173642682876787,0.0,-0.00032779426555065824,0.002398813396441703,0.5156268569897067,0.8568098287228766
146,-5.956740531467137,-7.145441833506915,0.0,-0.00034953672154050097,0.00158299240986493,0.5152036164498719,0.857066278391633
147,-5.941921841278414,-7.1174303814076945,0.0,0.00012953567508006746,0.001235855200540227,0.5149568850505162,0.8572151785995751
148,-5.927492820771773,-7.0901961049919295,0.0,0.00108850767182675,0.0010106414599158192,0.5140249572882325,0.8577739428542458
149,-5.913251226345994,-7.06382849129333,0.0,0.0012876911474398577,0.0007026656510311275,0.5122097385080558,0.8588591455471616
150,-5.896325592215598,-7.032987993121371,0.0,0.0003384897537967131,0.0009437708347904494,0.5099572302652555,0.8601991734601278
151,-5.882643301788105,-7.0082196575173095,0.0,-0.0011402864420334755,0.0009480195913875388,0.5094269592584258,0.8605126229093902
152,-5.869118811060827,-6.984334815151019,0.0,-0.002121160487469502,0.0010515742029817803,0.5104922573114522,0.859879090392911
153,-5.8558552607681,-6.96038334571883,0.0,-0.00168135146179245,0.0016301264327958805,0.5121270486893641,0.8589065151375885
154,-5.8422868001911645,-6.935671215024453,0.0,-3.537400956460306e-05,0.0015321127140411224,0.5128568027625604,0.8584728016888336
155,-5.825331355310892,-6.904238203954459,0.0,0.0010428768783283826,0.002075268433687175,0.5117391203502054,0.8591377528498807
156,-5.810543773595035,-6.877054249492575,0.0,0.0005507556841021702,0.003135263693858701,0.510115642699515,0.8600999348116515
157,-5.795697071260619,-6.849156083411191,0.0,0.0005143726193825767,0.0036786515997904597,0.5090147414682674,0.8607497870526654
158,-5.780859488009112,-6.821018499504411,0.0,0.00011835659046562085,0.003030542101798659,0.5084312400767528,0.8610972511396737
159,-5.7747489373228165,-6.809907625304282,0.0,0.0003154722179410508,0.0027464422931151857,0.508247907191063,0.8612063761769968
160,-5.759521527745139,-6.782321112062377,0.0,0.0012065866834264198,0.00204479200859342,0.5074571885985453,0.8616736996763205
161,-5.744615310964004,-6.755809098045552,0.0,0.0018621843752533336,0.0028377435578163758,0.5053547831877335,0.8629049904770115
162,-5.730972579426145,-6.731692600889363,0.0,0.0007377099995737769,0.0026748111738207512,0.5029492869702504,0.8643114692662927
163,-5.715837891626236,-6.7042326028956705,0.0,-0.0006703510501965052,0.002521616059378722,0.5020831354257749,0.864815423777202
164,-5.703213709482787,-6.6814542542612,0.0,2.70026527192937e-05,0.0043493066344389205,0.502531559297524,0.8645479250525417
165,-5.690234062212153,-6.658101763686826,0.0,0.000724241538322131,0.004880736793560311,0.5021185531285053,0.8647847203129126
166,-5.6766088484541335,-6.634168562765903,0.0,0.0013939931806812372,0.003929646153796018,0.5000622739762276,0.8659794089987604
167,-5.662488923065314,-6.608983481945869,0.0,0.0011314466502465208,0.0037277105315593044,0.49642465267270813,0.8680710732546338
168,-5.647259742107509,-6.582082335035937,0.0,0.0010602077109117148,0.00253323207555587,0.4920369496388663,0.8705699850586056
169,-5.629409537745693,-6.555401656492278,0.0,0.0012147322925525046,-2.919052716864012e-05,0.4883048723310195,0.8726722610643456
170,-5.611062987462925,-6.528470360105574,0.0,0.0015117515375901195,-0.0004483387674270569,0.4851916084841515,0.8744064367650778
171,-5.592499539557824,-6.500899069073984,0.0,0.0011043533569743387,-0.00045331867945932477,0.4830574544630631,0.8755878428767176
172,-5.574120581499078,-6.472863320135582,0.0,0.0016317331753289879,-0.0005709996133014199,0.48181731999652644,0.8762699821160433
173,-5.554910441907282,-6.442803689112817,0.0,0.0031298824155617543,0.00026498917298097105,0.4805298623178408,0.8769727390504223
174,-5.540670265835882,-6.420474844048763,0.0,0.0033077751808647535,5.852297613629761e-05,0.4797889103304339,0.8773777161076917
175,-5.526124593990721,-6.397284522508686,0.0,0.0035271083503920753,0.00024462887418896133,0.47875920434945224,0.877939134515644
176,-5.511010167150392,-6.3732958081024265,0.0,0.003987485489383565,0.0009610268241470934,0.4763204615495577,0.8792621874595378
177,-5.495307149578511,-6.349194027747417,0.0,0.004364836477791754,0.001582100128365711,0.47203725091705195,0.8815663780501035
178,-5.478910411703724,-6.324481132580925,0.0,0.00453956267768324,0.002076929467669065,0.46625528986822556,0.8846361305104935
179,-5.462135527312508,-6.299671039182173,0.0,0.004036497887448345,0.001981696412364345,0.4594662551245887,0.8881838435627618
180,-5.445483508216967,-6.275006418790435,0.0,0.002383796073269486,0.001074101213505758,0.45265427863145674,0.8916822684451563
181,-5.425107477485876,-6.245913126221176,0.0,-0.00025148073517752357,-0.00025383949805872925,0.44551857250651533,0.8952726254469672
182,-5.408641041179228,-6.22172441708453,0.0,-0.0023045760042600164,-0.0012144577597633225,0.44077579493400704,0.897613453899887
183,-5.392368729833518,-6.197917797723541,0.0,-0.0033620501545956367,-0.0016577628079330429,0.4368443839562648,0.899529283929713
184,-5.37441862498287,-6.174589951996362,0.0,-0.0029429268256950555,-0.0013779779498512019,0.4334861033775197,0.9011543921754155
185,-5.354468063930912,-6.1505352469887855,0.0,-0.0014439811160386203,-0.0005819660970551915,0.4307376210716258,0.9024758600802322
186,-5.334302664137698,-6.1263302363445336,0.0,0.0011523505037715684,0.0008353690221989664,0.4283656930059069,0.9036043422330828
187,-5.314717600580589,-6.103331296002183,0.0,0.002848569005443435,0.003148689268085935,0.4254356789601968,0.904978703881031
188,-5.296888577410459,-6.079991558704939,0.0,0.0029927687343337733,0.0037777945179518083,0.4210358537469798,0.9070311910091265
189,-5.274736109332141,-6.052149683618304,0.0,0.0032690691545703364,0.0032990748606119263,0.41364291051888136,0.9104273567228719
190,-5.256023735668747,-6.029458675945732,0.0,0.002576741432996312,0.002242766073931764,0.406974978691576,0.9134329187865501
191,-5.237433268333767,-6.0074151917496925,0.0,0.0010133423248433803,0.0012880730136358546,0.4009941977159297,0.9160791272610691
192,-5.219546901489816,-5.985259634664547,0.0,3.433043646781177e-05,8.499537162962143e-06,0.3959372318946793,0.9182775763072722
193,-5.199744897420492,-5.9655825587083635,0.0,0.0002757760255909448,-0.0007584743785467941,0.39129242053817,0.9202660432144504
194,-5.1801933454358355,-5.9459174228930785,0.0,-0.00010350827663116086,-0.00016837412024516655,0.3885765057200946,0.9214164422987868
195,-5.159983303514483,-5.925071722415348,0.0,0.0005221618117266596,-0.0010496330734290494,0.38655993830190777,0.9222635413576094
196,-5.137585360254748,-5.902569152543611,0.0,0.0007028735519433428,-0.002515907088269065,0.38484434073808577,0.9229777947394842
197,-5.114659865442296,-5.877803371778489,0.0,4.965338699701963e-05,-0.002891245317036571,0.3837638879828349,0.9234267250385144
198,-5.091377254910128,-5.853844858487474,0.0,0.0005828571964741929,-0.0033788353864701456,0.3827982566157662,0.9238255996024627
199,-5.063851419753199,-5.826450693126999,0.0,0.0027109040538336837,-0.004891827407956167,0.3804522695771185,0.9247836458315217
200,-5.046374784971952,-5.80964686224959,0.0,0.0026330634659599496,-0.004772154547097932,0.377610141569574,0.9259486349153333
201,-5.020757823490398,-5.785526834274307,0.0,0.0006753048687046659,-0.0018285750168152942,0.37146640571297956,0.9284443492764778
202,-4.999889007063034,-5.764776676854149,0.0,0.0003926177141465206,0.0004075916576477866,0.36564073150785287,0.9307558945194887
203,-4.9809512788093615,-5.743656184763451,0.0,0.0001695604208158686,0.001870986435928624,0.360049510860276,0.9329313052890315
204,-4.960941862023331,-5.724185067522945,0.0,0.0003772629201450155,0.00025787128188541324,0.3557065371025287,0.9345975875410861
205,-4.940003126833151,-5.706195510022519,0.0,0.0012778825937424787,0.001585926531136564,0.35284682999851197,0.9356788799652985
206,-4.918481366130589,-5.686265398293489,0.0,0.0018941699738780821,0.0033251600077465267,0.3502261666075406,0.9366573480491251
207,-4.905430164539069,-5.6739976310267535,0.0,0.0014531102389075724,0.0020837161341718357,0.348279904582697,0.9373871423598542
208,-4.881623750871883,-5.653271383490147,0.0,0.001355372911542764,-0.00043697255079116153,0.34463518400676474,0.9387356187787292
209,-4.85455718994648,-5.632310038548249,0.0,0.0021915827133593625,-0.0007331378037879661,0.34094934766309754,0.9400788274406989
210,-4.826869863857945,-5.610931494008617,0.0,0.0019762978127659783,-0.0004515023880726986,0.3380606471441903,0.9411221436375833
211,-4.798996479948356,-5.589202674961753,0.0,0.0014250560905707114,-0.0007490090252066116,0.3361089151544657,0.9418217481850306
212,-4.772575981261792,-5.567848751840791,0.0,0.0033553618706833157,0.00044210831138313296,0.3343907702932399,0.9424284369805759
213,-4.747280034402333,-5.547729358525701,0.0,0.0038235216981935874,0.0013718271600296392,0.33191742273976343,0.9432996995938564
214,-4.728547470677749,-5.532087725189517,0.0,0.004955254607090756,0.0015621902979998956,0.33069124635327735,0.943724697461377
215,-4.709162578036657,-5.5166297114239935,0.0,0.005115936686984699,0.0017835721203582108,0.3296219243100402,0.9440974701144224
216,-4.689380274332668,-5.500971847907454,0.0,0.004751482994402873,0.001793406436054824,0.32783140839781083,0.944722591436564
217,-4.668957090173321,-5.48499044164054,0.0,0.004455067189233997,0.0018501936045361056,0.3249386467497291,0.9457227950136445
218,-4.656093422575272,-5.475139802895302,0.0,0.004298783772670972,0.0019968966070427942,0.32244242081543645,0.946577211917072
219,-4.633721530715134,-5.4580643101737,0.0,0.0039347445044139425,0.001935150337086092,0.3163785314895543,0.9486228954602409
220,-4.610124622987521,-5.439223465564478,0.0,0.0032087547724456533,0.0002196156165655157,0.3076407373502208,0.9514971531141875
